zip disease count
92070 SUI 0
91107 INJ 5
96116 STK 0
95490 ALZ 2
92007 HYP 0
95941 DIA 0
90701 CAN 33
90037 HYP 5
92008 ALZ 24
95133 SUI 1
92054 HOM 0
92007 HOM 0
93210 STK 6
92683 LIV 8
94510 SUI 2
95834 PNF 3
95205 PNF 6
91501 NEP 0
95452 INJ 4
91915 INJ 1
95340 HTD 112
95937 DIA 0
92242 CAN 1
93030 STK 35
93591 CLD 4
95632 OTH 32
92118 CAN 38
96002 STK 24
93312 HYP 4
95135 CLD 11
92104 LIV 6
95819 DIA 7
95525 INJ 3
90803 LIV 4
95962 HYP 0
91786 LIV 3
92624 PNF 1
95066 PNF 0
95046 HYP 1
90059 INJ 4
95254 NEP 0
92567 STK 5
91913 INJ 4
92624 CAN 15
92251 PNF 0
95119 STK 1
91007 CAN 55
93255 DIA 0
94130 HTD 2
92173 ALZ 0
90017 CAN 15
91101 ALZ 4
94015 HYP 0
93953 CLD 5
95452 SUI 0
90401 ALZ 0
94957 LIV 1
92374 LIV 4
90032 ALZ 3
95828 CAN 96
93545 HTD 4
90606 CLD 12
94104 NEP 0
92320 SUI 1
95712 DIA 1
95012 HOM 0
93926 PNF 3
92275 SUI 0
95826 OTH 41
92869 CAN 44
92618 SUI 1
93222 NEP 0
95619 ALZ 1
92040 HYP 1
92365 STK 4
94577 CAN 80
95960 HYP 0
93705 CAN 67
92314 NEP 0
90631 INJ 10
95968 INJ 0
94801 CAN 33
92570 NEP 0
95819 OTH 32
95346 SUI 0
95327 OTH 17
95962 INJ 0
90504 ALZ 5
93255 PNF 0
92841 OTH 30
95130 CLD 3
92610 NEP 1
99998 NEP 0
90032 STK 13
92585 SUI 3
95991 HTD 90
91106 CAN 32
95619 OTH 10
95701 OTH 0
92551 INJ 5
91977 OTH 77
95546 HOM 0
92688 PNF 1
90222 PNF 5
90014 HOM 0
96009 ALZ 0
95323 CLD 1
93563 HYP 0
91001 DIA 6
92358 PNF 0
94586 OTH 2
95428 LIV 0
92410 CAN 44
94005 DIA 1
91104 HTD 82
95843 DIA 1
96007 ALZ 9
94611 OTH 50
95560 NEP 0
90401 CAN 10
92625 DIA 2
94606 STK 29
93531 HOM 0
92643 INJ 0
93314 DIA 2
94123 HOM 0
92404 PNF 7
95673 HOM 1
90242 NEP 3
92391 CLD 1
95815 SUI 6
92314 HYP 1
93930 SUI 2
92342 DIA 0
93270 OTH 3
95919 INJ 2
95664 OTH 2
90020 INJ 9
96156 SUI 0
95130 SUI 2
92014 CLD 5
90094 CAN 7
91935 HYP 0
92620 CLD 8
92561 LIV 1
92808 HTD 17
95672 ALZ 0
92109 HYP 3
95551 HYP 0
90020 HOM 0
93647 HOM 0
90248 OTH 8
95323 DIA 0
90048 STK 19
95493 DIA 0
93223 DIA 5
91945 CLD 7
95321 OTH 14
93287 PNF 0
94564 HTD 45
91501 OTH 18
94402 SUI 2
95110 NEP 0
94621 SUI 4
94937 STK 1
96023 SUI 1
93108 HYP 1
91766 HYP 5
93010 PNF 7
91601 DIA 5
95667 CLD 40
96003 STK 28
91365 DIA 0
95045 INJ 1
91780 SUI 3
96047 PNF 0
91306 PNF 10
91901 HOM 0
93555 HYP 5
94065 DIA 0
95686 NEP 0
94122 CLD 11
92382 HYP 0
92345 NEP 0
94565 OTH 60
92121 DIA 0
95991 ALZ 13
92075 CLD 4
90813 DIA 12
95073 STK 5
90022 SUI 4
93040 OTH 0
92104 CAN 78
93701 LIV 3
91905 HTD 2
94541 SUI 8
92117 HOM 0
92220 DIA 11
93117 INJ 12
93925 HOM 0
95547 DIA 0
95835 ALZ 3
92404 HTD 147
94579 CLD 9
93701 INJ 4
93280 OTH 18
90603 LIV 3
96033 HOM 0
95409 ALZ 20
95007 HOM 0
92056 STK 41
95681 HOM 0
90255 ALZ 1
92317 NEP 0
95670 SUI 4
95458 DIA 1
94549 ALZ 14
95420 NEP 0
96104 CLD 2
93654 OTH 27
92404 CLD 43
95340 DIA 11
91733 LIV 11
92108 HTD 35
93625 ALZ 3
96134 LIV 0
96113 PNF 0
95404 NEP 2
90043 PNF 8
93545 DIA 0
95461 HOM 0
92602 CAN 6
91709 PNF 7
95129 INJ 6
96067 DIA 1
90405 NEP 0
93630 HTD 25
94070 ALZ 14
96024 SUI 1
93549 CAN 2
94107 NEP 2
96084 OTH 1
92870 OTH 50
92548 OTH 8
91307 LIV 3
95632 CLD 9
94117 CLD 8
93609 HOM 0
91963 PNF 0
91906 HOM 0
94551 HYP 0
92286 CLD 1
91763 OTH 41
92843 HOM 2
94611 CAN 55
91752 NEP 0
93630 HYP 5
93710 DIA 6
95461 LIV 1
93301 SUI 1
91351 NEP 0
95821 SUI 0
92625 CAN 36
95383 HTD 8
91504 STK 7
95901 CLD 26
93608 DIA 0
92263 NEP 0
95758 LIV 2
92708 SUI 2
96025 CLD 1
91784 HTD 43
95054 PNF 2
96056 NEP 0
95035 STK 17
91601 OTH 25
95213 DIA 0
93535 INJ 13
91733 HOM 3
91911 HTD 149
94109 HTD 122
92804 CLD 44
90033 ALZ 7
91766 LIV 8
93250 HOM 2
93725 HOM 0
92249 STK 2
91910 SUI 4
90703 LIV 3
95641 HYP 0
94110 INJ 19
93260 CLD 1
95969 OTH 109
96041 SUI 2
95037 ALZ 2
90077 OTH 11
95681 LIV 0
92283 NEP 1
94019 PNF 0
95033 LIV 2
93239 NEP 0
95690 INJ 2
93111 HOM 3
96113 NEP 0
93243 DIA 0
93311 OTH 21
94541 LIV 9
94579 SUI 0
90016 CAN 67
92672 ALZ 19
95736 DIA 0
93307 HOM 8
93647 DIA 0
93430 STK 1
92807 LIV 2
95659 ALZ 0
91352 OTH 27
95822 STK 26
90211 STK 5
95334 INJ 5
95443 HOM 0
96013 STK 4
94507 PNF 3
94585 HTD 29
94621 LIV 3
93536 DIA 16
92337 ALZ 4
95524 HOM 0
94014 OTH 29
95212 CLD 10
93516 DIA 1
94403 STK 29
93111 NEP 0
95567 HOM 0
94903 ALZ 31
95536 HTD 11
90005 HTD 62
91775 HTD 51
95123 DIA 12
94015 OTH 71
92633 PNF 0
95977 OTH 6
92130 SUI 2
95251 CAN 1
95631 STK 3
91377 CLD 5
91760 DIA 0
95567 CAN 10
92677 OTH 44
93901 CAN 47
93111 STK 11
92706 DIA 8
92586 DIA 8
93065 OTH 62
95014 INJ 7
95993 INJ 12
90019 NEP 0
91763 CLD 9
95602 INJ 5
94567 LIV 1
91331 NEP 9
92026 NEP 0
95820 INJ 21
95694 INJ 2
92691 OTH 40
94552 DIA 1
92335 HTD 91
95415 NEP 0
90732 HYP 2
92069 STK 48
90704 HOM 0
90026 INJ 9
95321 LIV 1
94588 ALZ 1
92056 OTH 67
92867 CAN 58
95354 CLD 6
90021 LIV 0
90802 INJ 22
94605 INJ 13
92230 NEP 0
92501 STK 7
94960 ALZ 2
92249 HOM 0
93428 INJ 3
95370 NEP 0
96073 DIA 2
94707 SUI 1
91030 STK 5
90404 HYP 0
95670 OTH 85
91326 HTD 58
91745 OTH 53
93517 STK 0
94604 HTD 1
91602 NEP 0
95426 SUI 1
96039 SUI 1
91791 CAN 54
96093 NEP 0
93654 LIV 3
90706 CAN 109
92285 LIV 0
93651 NEP 0
94520 STK 15
91977 DIA 13
90806 INJ 10
92586 CAN 100
93305 CAN 30
93921 NEP 0
95051 CLD 10
93906 OTH 68
90630 DIA 13
95833 CAN 37
94539 NEP 0
94404 LIV 3
94044 STK 7
93257 CLD 34
92067 DIA 0
95694 HTD 16
95111 DIA 12
94509 INJ 26
96044 HTD 2
92501 CAN 35
92372 ALZ 1
93268 HTD 35
92620 SUI 2
94121 OTH 58
92701 OTH 43
93003 INJ 15
95818 HOM 0
90201 HYP 7
96113 PNF 0
92266 CAN 2
92845 STK 5
95351 HYP 2
95677 HTD 42
95747 SUI 3
94801 LIV 6
96017 NEP 0
91773 LIV 8
95641 LIV 0
95050 ALZ 11
93601 OTH 4
94572 CAN 13
96022 OTH 28
95482 LIV 5
95415 SUI 0
92660 STK 11
95050 STK 15
93258 CAN 1
95829 SUI 1
90012 NEP 0
95458 HTD 16
94107 DIA 2
95709 HOM 0
90712 CLD 16
94520 DIA 7
93103 LIV 5
91107 NEP 0
92570 OTH 45
91724 STK 14
92657 PNF 1
93546 CLD 0
92405 INJ 5
93721 CLD 2
95963 CAN 48
93950 DIA 2
96039 INJ 0
90293 SUI 3
95685 DIA 0
95558 OTH 2
93252 LIV 0
92676 CLD 0
95746 PNF 3
90048 HOM 1
95525 STK 0
93004 LIV 6
92583 CLD 20
92104 HYP 2
94546 CAN 108
92503 STK 23
95841 HTD 60
95554 HYP 0
94938 STK 0
91342 OTH 82
95459 LIV 0
96148 SUI 0
91007 HTD 85
95969 HYP 6
90275 HOM 0
95951 STK 0
92259 PNF 1
95037 HTD 69
95632 HTD 63
90038 STK 9
91406 SUI 5
95134 DIA 0
94706 NEP 1
92505 HYP 2
94523 DIA 1
95334 LIV 1
92374 HTD 64
92231 STK 13
96096 SUI 0
92083 HYP 0
94301 HYP 4
90022 SUI 6
93553 SUI 1
94025 CAN 57
92835 SUI 0
92233 PNF 0
95357 SUI 0
93514 STK 6
94521 LIV 3
95991 INJ 20
92120 CAN 67
93283 STK 5
90201 HOM 9
95423 CLD 5
92676 ALZ 1
94605 SUI 3
95351 LIV 6
95410 CLD 0
93040 ALZ 0
94130 PNF 0
92835 CAN 47
90063 PNF 16
94591 CLD 20
92371 NEP 0
91360 OTH 56
90603 OTH 23
95612 HOM 0
95690 HOM 0
95970 SUI 0
92583 CAN 38
93060 ALZ 9
95527 OTH 3
95640 NEP 0
95815 HYP 3
92083 HYP 0
93201 HOM 0
90801 CLD 1
95497 OTH 3
95972 OTH 0
90036 CAN 64
93518 DIA 1
92506 DIA 16
94583 DIA 5
95337 LIV 1
92805 HYP 0
91324 HTD 58
93551 HTD 56
91387 HTD 24
95306 HTD 2
92677 INJ 16
95640 HTD 16
94040 OTH 41
92082 CLD 10
91755 INJ 5
94502 ALZ 1
95014 STK 26
95948 SUI 0
91732 OTH 43
92595 CAN 41
96044 CAN 6
92845 HTD 35
95415 ALZ 1
95446 LIV 0
92680 OTH 3
95075 INJ 0
94606 NEP 1
95689 HOM 0
93409 STK 1
93427 OTH 8
91916 NEP 0
90504 ALZ 5
95148 HYP 0
91711 HTD 105
93105 HTD 69
94544 STK 33
95678 HOM 2
90277 SUI 4
94520 STK 12
95382 LIV 3
94018 HOM 0
99998 ALZ 38
92112 OTH 1
91710 CLD 28
95655 SUI 1
95367 HYP 3
93001 INJ 6
95386 HYP 0
90275 HOM 0
93532 HTD 5
90003 HTD 87
96094 HTD 16
95334 HYP 0
96039 HOM 1
96006 HTD 2
95227 HTD 5
93657 DIA 19
93101 NEP 0
91741 ALZ 13
94404 STK 8
93543 CLD 6
92130 INJ 10
94070 LIV 4
90503 SUI 3
95713 ALZ 3
91405 INJ 11
95407 LIV 4
95415 HTD 4
92347 SUI 0
90073 ALZ 0
95126 STK 14
93907 HOM 3
92703 INJ 16
92603 DIA 1
92704 DIA 10
94507 CAN 27
94513 CAN 68
95306 LIV 0
92504 DIA 18
95124 STK 22
90046 HTD 161
92337 CLD 5
91752 INJ 12
90011 OTH 85
95422 CAN 42
92106 SUI 2
93644 HYP 0
93950 HTD 36
95941 CAN 2
95528 DIA 0
91740 CLD 17
95377 CAN 27
96050 NEP 0
93272 STK 0
90012 HOM 0
95401 CAN 70
94509 CLD 43
91501 OTH 23
93711 INJ 9
91607 HTD 79
96089 CLD 1
92344 PNF 9
90230 CLD 14
94158 CLD 0
95126 HYP 0
93268 CLD 8
93238 SUI 0
92322 INJ 0
92114 ALZ 9
96041 LIV 2
95310 STK 1
92587 ALZ 1
93527 INJ 0
92363 LIV 1
92844 HTD 20
95662 LIV 2
94609 HTD 33
95935 PNF 0
92386 CAN 6
90247 STK 38
92543 SUI 2
90232 STK 4
92606 OTH 5
93426 HTD 2
93444 LIV 5
93644 HOM 0
95148 INJ 6
91607 HYP 4
92612 CAN 39
93440 INJ 1
92071 PNF 4
95962 LIV 0
93650 CLD 2
93240 LIV 3
92091 LIV 0
92203 HTD 6
90031 INJ 10
95461 STK 1
94928 INJ 10
92806 HYP 0
91351 HOM 0
92392 OTH 96
91364 OTH 32
91384 LIV 1
90028 NEP 0
91011 DIA 1
93035 LIV 5
93110 STK 19
94801 NEP 0
90808 ALZ 13
95567 CLD 0
94709 SUI 3
93546 ALZ 0
92371 OTH 12
96041 PNF 2
95623 HYP 0
95949 ALZ 4
92641 SUI 0
93204 DIA 2
92230 STK 1
90017 LIV 1
93562 OTH 3
95823 PNF 11
92342 INJ 1
93463 NEP 0
91335 DIA 18
91905 HTD 2
96055 HOM 0
94403 STK 17
94116 PNF 22
95210 HYP 0
94114 CAN 43
93267 CLD 1
95685 CLD 4
94521 STK 33
90031 HOM 7
91941 OTH 69
95633 LIV 0
93223 HYP 0
92025 DIA 9
93726 INJ 11
95949 INJ 8
91962 HTD 1
90019 LIV 10
93433 INJ 0
94060 HTD 2
93673 ALZ 0
93442 LIV 1
92281 LIV 1
94028 CLD 1
90713 CLD 14
94550 ALZ 23
95825 LIV 6
90065 HYP 3
90277 DIA 0
95019 ALZ 1
93401 DIA 2
91732 HOM 7
95614 DIA 0
95459 CAN 2
93604 CAN 3
92372 SUI 1
91011 HOM 0
93615 INJ 2
93308 HYP 0
90305 LIV 1
92860 PNF 3
95826 SUI 9
95490 CLD 13
90222 HTD 48
92596 OTH 12
96048 STK 0
90247 PNF 10
94957 LIV 0
95610 STK 16
95367 DIA 6
92518 HTD 24
95831 HYP 9
90755 PNF 1
92071 OTH 63
93222 INJ 0
95675 ALZ 0
95670 NEP 0
94539 HYP 2
92391 CLD 0
95333 LIV 0
90025 HYP 7
91204 DIA 4
90670 OTH 17
95307 SUI 2
96143 STK 0
93960 INJ 3
99999 SUI 9
92807 DIA 5
91790 STK 23
93203 CAN 12
91007 HYP 4
92410 CAN 59
92382 HYP 0
92321 STK 0
93309 STK 18
92651 NEP 0
92345 SUI 5
92562 NEP 0
96023 LIV 0
95311 CAN 9
95662 HYP 4
95674 SUI 0
96037 HTD 0
91755 INJ 3
95045 STK 0
92563 SUI 1
95237 INJ 2
95468 PNF 0
94539 INJ 6
92563 ALZ 4
91321 NEP 0
95401 CAN 57
91206 DIA 4
90240 INJ 7
94102 OTH 67
93908 HOM 0
92321 HYP 0
90240 SUI 1
95949 INJ 6
91723 PNF 6
91325 ALZ 13
93201 INJ 0
94923 ALZ 0
92011 NEP 0
93516 HOM 0
96039 SUI 0
95405 CAN 39
93234 ALZ 0
90254 PNF 5
93266 STK 0
95669 CAN 4
95697 CAN 1
94607 CAN 38
95962 ALZ 0
94605 CAN 85
91411 HOM 1
93312 CAN 60
92401 STK 0
92337 DIA 5
91354 INJ 5
93657 LIV 3
95437 CAN 35
90680 HTD 53
95316 ALZ 1
95130 HTD 16
91606 HOM 0
95949 NEP 0
94904 OTH 28
95322 HYP 0
95843 HTD 39
95380 SUI 6
93210 INJ 5
91362 HYP 3
92870 LIV 7
95631 LIV 1
93720 STK 18
96065 DIA 0
96027 HYP 0
93710 DIA 4
90502 NEP 0
92706 LIV 4
92505 SUI 4
94019 HOM 0
92707 SUI 4
90033 PNF 13
91780 INJ 9
96039 OTH 4
90061 HOM 4
90041 INJ 3
92025 ALZ 26
95421 SUI 0
96033 SUI 0
92103 CLD 13
94602 OTH 42
93465 STK 6
95322 HOM 0
90293 ALZ 5
90062 INJ 6
94547 HYP 0
96055 INJ 1
94127 ALZ 8
95642 HYP 0
93428 HYP 0
93662 INJ 11
94066 HTD 63
96151 ALZ 0
95820 INJ 23
95673 HYP 0
92270 PNF 1
90241 CLD 12
92220 PNF 10
92061 ALZ 1
96013 PNF 1
93622 CLD 3
92126 CAN 60
94951 CAN 3
92694 DIA 0
95014 CLD 10
93250 HOM 0
95471 LIV 1
90248 LIV 2
93033 LIV 3
95116 HYP 4
93640 LIV 5
92320 OTH 14
95129 STK 13
92508 INJ 10
95246 NEP 0
90067 NEP 0
92627 OTH 53
95236 NEP 0
93545 PNF 0
92504 HOM 5
93933 LIV 6
92394 NEP 1
95563 NEP 0
93274 DIA 21
95615 NEP 0
90742 HTD 4
95942 CAN 2
96021 CLD 6
92801 CAN 86
94939 PNF 1
92691 NEP 8
95961 NEP 1
92273 HTD 4
95472 INJ 11
95111 LIV 8
90265 DIA 1
94550 LIV 5
95130 HOM 0
90638 CAN 84
93650 PNF 1
91405 STK 21
92367 NEP 0
94111 DIA 0
95620 STK 6
92021 OTH 96
95113 OTH 2
93637 OTH 46
93940 LIV 6
91917 CAN 2
90044 PNF 21
93451 STK 2
95033 INJ 4
94403 NEP 4
92868 HYP 4
95386 HTD 18
95023 SUI 1
94568 CAN 48
92563 CAN 58
95035 STK 16
94949 DIA 2
94925 SUI 1
95979 DIA 1
91104 ALZ 9
92056 LIV 10
95010 PNF 9
93066 SUI 0
94517 NEP 2
90680 OTH 28
95614 HYP 0
95943 ALZ 0
92833 HTD 80
93550 PNF 5
95482 HTD 80
92270 OTH 41
93631 ALZ 4
94536 STK 31
95603 CAN 92
93013 HYP 2
95457 CLD 5
93602 DIA 1
93660 PNF 0
94510 PNF 7
91702 PNF 13
94705 DIA 3
90026 OTH 50
95425 PNF 1
95842 LIV 2
94108 ALZ 0
93265 SUI 0
91744 DIA 22
91741 OTH 18
95694 INJ 2
90403 PNF 4
90032 CAN 50
95951 HYP 0
95826 CLD 13
95454 OTH 6
91206 OTH 31
95955 CAN 3
92587 DIA 1
94526 SUI 2
91331 PNF 17
95376 ALZ 16
93225 DIA 1
92321 HYP 0
93668 INJ 1
91204 SUI 0
94973 CLD 0
95659 PNF 0
94503 INJ 3
91356 HYP 0
94536 CAN 93
94020 PNF 0
95949 INJ 9
93308 INJ 23
95945 CAN 59
93245 LIV 4
92662 NEP 0
92203 STK 8
93434 HOM 0
90745 CLD 21
93637 DIA 7
94582 HTD 10
95993 CLD 9
92870 HYP 10
92339 HOM 0
92806 ALZ 4
94528 CLD 0
93444 NEP 1
92276 LIV 0
95492 OTH 28
94124 INJ 17
93727 HTD 128
91789 LIV 0
92563 HTD 31
95842 NEP 1
90602 SUI 2
95605 PNF 4
94608 DIA 11
95524 SUI 0
94517 HOM 0
92227 CLD 4
96027 NEP 1
96118 NEP 0
94521 ALZ 11
95019 HTD 13
90066 CAN 90
91342 STK 15
92179 INJ 1
95452 HTD 0
93252 HOM 0
95320 ALZ 0
91390 PNF 1
95960 CAN 5
92553 OTH 66
92675 NEP 0
94923 SUI 0
94587 CAN 81
96065 CLD 0
95979 HYP 0
93267 PNF 1
94965 CAN 17
92582 DIA 0
91746 HYP 0
90502 STK 4
91801 DIA 22
92003 HYP 0
95626 LIV 1
95454 HYP 0
92069 NEP 1
90630 ALZ 11
90803 SUI 9
93563 SUI 0
92325 PNF 1
92669 OTH 1
95377 ALZ 4
95963 OTH 28
91750 LIV 3
96103 CAN 5
93270 HOM 0
90292 LIV 2
91335 STK 27
95328 SUI 0
93442 SUI 4
93291 HOM 2
90036 STK 7
94608 CAN 43
92024 STK 25
95360 INJ 4
93030 DIA 21
92310 INJ 2
92256 OTH 6
93662 INJ 18
92703 CLD 10
90017 OTH 12
92654 DIA 0
95663 STK 2
94010 CAN 79
94965 PNF 1
93562 SUI 0
94158 ALZ 2
96080 HYP 4
94606 HYP 2
91046 OTH 1
95953 STK 8
95926 SUI 5
91364 PNF 5
90094 HYP 0
96065 NEP 1
95972 HTD 4
93219 HOM 1
90041 SUI 3
95620 SUI 2
92081 SUI 5
95925 NEP 0
95116 ALZ 2
90630 SUI 4
90063 CLD 12
96055 STK 3
94702 CLD 6
93609 DIA 2
92069 STK 36
93036 HTD 45
90034 HTD 84
92116 HTD 44
93221 ALZ 0
94606 CLD 13
94590 SUI 4
94061 STK 18
93021 OTH 28
92010 STK 0
91307 INJ 5
92646 NEP 0
94565 SUI 4
93249 STK 0
94580 OTH 37
95465 SUI 0
94619 HYP 4
93266 DIA 1
93065 CAN 110
92347 HOM 0
92570 LIV 9
95823 NEP 0
92026 PNF 9
95322 PNF 1
95248 SUI 0
91352 HYP 6
92397 STK 4
94929 LIV 0
93433 LIV 0
92210 OTH 9
95248 INJ 1
91942 DIA 6
96097 NEP 0
95236 HTD 1
92243 HYP 4
90822 NEP 0
96022 OTH 29
95962 SUI 0
94025 CAN 76
95694 HTD 16
92392 SUI 7
91722 CAN 59
94571 INJ 6
92869 ALZ 3
90755 SUI 0
95648 HTD 105
95246 CLD 2
90703 ALZ 8
94606 HTD 42
93022 SUI 0
96058 PNF 0
92680 HYP 0
92262 NEP 0
95304 HTD 17
93242 HOM 0
92273 PNF 0
90717 PNF 2
90232 HYP 0
94566 HOM 0
95465 CAN 5
94904 STK 22
94572 OTH 10
91801 ALZ 5
95951 PNF 0
95613 PNF 0
92078 HTD 68
95127 SUI 5
94526 HYP 2
92653 STK 21
95469 DIA 0
91737 OTH 25
92341 ALZ 0
92009 LIV 5
91604 NEP 0
90272 LIV 1
92410 SUI 4
91722 PNF 5
94937 NEP 0
95485 CLD 1
92832 OTH 26
92313 STK 2
94945 NEP 0
91335 HYP 0
94957 SUI 1
95125 STK 17
92805 PNF 10
96059 SUI 0
90623 CLD 3
94706 HOM 0
92036 HYP 1
93631 LIV 2
91046 DIA 0
95974 LIV 0
93604 DIA 0
95126 PNF 7
93110 LIV 1
96001 STK 28
90746 DIA 11
93950 INJ 2
91403 OTH 36
94085 CAN 3
95424 HYP 0
94591 LIV 6
95960 STK 0
91792 ALZ 3
93660 HYP 0
92103 CLD 7
90603 STK 12
92259 SUI 0
93611 PNF 5
91401 STK 12
95377 CAN 21
95970 LIV 0
94560 ALZ 3
96032 HOM 0
96065 HTD 2
95333 CLD 3
95388 NEP 0
93460 CLD 3
94806 CAN 76
95977 PNF 0
94611 SUI 3
93306 NEP 0
95237 ALZ 0
92270 ALZ 13
95613 STK 0
95627 HTD 4
92557 LIV 2
94118 OTH 47
96023 STK 0
95663 OTH 5
90067 LIV 0
92250 STK 10
93428 PNF 1
93241 INJ 9
93612 HOM 1
95589 HYP 0
93518 ALZ 2
99999 OTH 251
95618 PNF 0
95252 CAN 17
93591 STK 1
95066 HOM 1
95959 SUI 5
91789 HOM 0
95648 INJ 11
95838 CLD 14
95224 LIV 0
92120 STK 15
95987 LIV 1
92220 DIA 6
95305 NEP 0
92264 OTH 70
94552 CLD 2
94920 STK 6
96056 NEP 0
92686 HTD 3
90813 SUI 3
90277 PNF 8
95230 OTH 1
92104 OTH 53
94619 SUI 1
92630 HTD 115
95231 NEP 0
94565 DIA 21
93234 PNF 0
90017 OTH 23
90069 LIV 6
95983 SUI 0
96059 SUI 0
94956 NEP 0
92557 PNF 9
91402 ALZ 8
95531 STK 15
96025 CAN 5
94804 DIA 15
95472 HTD 68
96151 INJ 1
94506 OTH 12
93923 PNF 4
93926 NEP 0
95562 CAN 7
94065 PNF 2
90260 STK 9
95315 DIA 2
95130 CLD 6
90305 HTD 53
92225 HOM 1
95678 ALZ 6
95054 NEP 0
95546 OTH 7
96101 STK 2
96118 HOM 0
95006 HTD 11
96032 HOM 3
95366 OTH 12
94585 DIA 5
93933 OTH 21
92626 CLD 10
92372 CLD 3
95212 HOM 1
95524 STK 1
95637 ALZ 0
94603 HTD 56
95062 ALZ 10
92028 CAN 94
95670 INJ 9
92264 PNF 14
95742 HOM 0
90266 ALZ 8
91739 STK 1
95465 LIV 0
91744 SUI 6
95589 STK 1
92655 SUI 0
95125 HOM 1
93622 HTD 6
95311 HYP 0
95129 HTD 65
93455 ALZ 4
92505 LIV 3
95365 OTH 5
92301 STK 7
95351 DIA 13
90290 ALZ 0
92691 LIV 2
90803 DIA 4
92683 HOM 4
92680 STK 2
93015 INJ 12
94510 STK 19
93035 CLD 8
95820 STK 29
92539 STK 0
91606 DIA 6
95329 CAN 3
96103 OTH 1
96130 HOM 0
95465 DIA 0
91775 PNF 8
92503 HYP 6
93950 LIV 1
93446 HOM 0
95008 HTD 63
93601 NEP 0
95945 OTH 85
92625 STK 6
90254 HTD 14
91739 HTD 23
91934 PNF 0
95668 INJ 1
91803 ALZ 5
96067 LIV 0
93662 CAN 36
92865 CAN 30
95686 CAN 2
92262 PNF 7
94027 LIV 0
92252 OTH 21
95470 OTH 3
95444 INJ 0
90024 SUI 5
95421 CAN 5
95683 CAN 10
90813 PNF 5
91977 PNF 9
91915 CLD 0
96143 CAN 3
96101 DIA 1
91702 ALZ 4
94024 ALZ 2
92371 HYP 2
94022 ALZ 5
95363 HTD 32
94127 PNF 10
93240 NEP 0
91387 CLD 5
94070 PNF 8
92398 CLD 2
93646 NEP 0
93552 HTD 33
95345 INJ 1
92253 STK 7
91755 SUI 0
92243 PNF 2
95624 ALZ 14
95425 HOM 1
92067 INJ 1
92346 CLD 20
92131 CAN 30
94040 DIA 6
94518 INJ 15
93591 OTH 5
95482 STK 19
95427 PNF 0
95031 STK 0
90007 LIV 6
92543 ALZ 26
92101 CLD 21
92344 OTH 2
94965 CAN 13
90064 LIV 0
93250 HYP 1
95672 LIV 0
91307 SUI 3
92007 HOM 0
95546 CAN 7
91384 NEP 0
90255 CLD 10
92254 HYP 0
95128 INJ 29
95928 STK 7
92673 STK 3
90230 ALZ 7
95736 INJ 1
94591 CAN 87
92610 HTD 4
95942 OTH 1
95307 LIV 4
94599 ALZ 5
95324 STK 3
93117 NEP 0
94589 NEP 0
92860 PNF 5
95524 HOM 0
95037 STK 12
95528 INJ 0
94555 CAN 30
94103 ALZ 3
95446 HOM 0
94020 STK 1
95220 HTD 20
95618 NEP 1
93268 STK 9
92548 LIV 0
94104 CLD 0
91601 HYP 1
92557 SUI 2
95207 LIV 14
92374 STK 12
92397 LIV 1
92256 SUI 1
91020 CLD 6
92843 CAN 57
95125 STK 37
96143 LIV 0
94604 CAN 1
94542 NEP 0
95213 HTD 0
94109 ALZ 14
90201 SUI 5
93240 OTH 26
91107 DIA 4
91207 NEP 0
92602 HOM 0
95949 PNF 6
94544 ALZ 7
93449 CAN 19
90505 PNF 15
95817 PNF 7
95366 CLD 2
95321 ALZ 0
93950 HTD 46
94065 LIV 0
93962 INJ 1
95628 NEP 0
93614 CLD 5
95630 HYP 2
96048 HTD 2
92356 CLD 6
90502 CAN 27
95946 ALZ 1
95456 INJ 0
90630 DIA 5
90250 HTD 142
94556 PNF 6
92567 SUI 0
91008 INJ 0
92266 SUI 0
93546 LIV 1
95437 HTD 39
91040 CAN 44
90723 HTD 78
95459 STK 1
93643 HOM 0
90011 STK 15
94027 INJ 2
95326 LIV 0
93241 INJ 2
92720 OTH 2
95350 PNF 11
95202 CAN 10
94531 LIV 3
90245 HYP 0
91606 ALZ 6
92630 DIA 5
93301 PNF 2
93036 LIV 4
94960 DIA 3
91906 HYP 0
93301 DIA 5
93250 PNF 3
92643 HYP 0
95630 DIA 6
94043 HYP 0
91765 ALZ 7
95119 CAN 12
96145 STK 0
94028 LIV 0
94564 PNF 1
91206 PNF 12
93644 LIV 0
92501 DIA 7
92252 INJ 5
95941 NEP 0
94586 OTH 1
91360 HYP 7
92118 OTH 30
94063 NEP 1
92308 SUI 9
95762 LIV 2
90723 HYP 1
96024 HOM 0
90805 SUI 3
94951 LIV 0
93001 HOM 1
96023 STK 1
93660 CLD 0
90057 INJ 9
95131 NEP 0
96040 PNF 0
92372 LIV 1
92037 DIA 4
93612 CLD 20
96051 HTD 2
94608 ALZ 6
94027 NEP 0
90601 HOM 3
94550 INJ 14
92627 LIV 4
92314 CLD 7
95403 CAN 76
92106 CLD 11
93270 ALZ 0
94548 LIV 0
94304 ALZ 0
93221 ALZ 0
95004 HYP 1
93023 LIV 2
92549 STK 1
94018 CLD 2
95468 HYP 0
